StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
38,14,North Dakota,"White, 16 to 24 years",82    ,58    ,70.4    ,55    ,67.2    ,3    ,4.6    
38,15,North Dakota,"White, 25 to 54 years",258    ,230    ,89.0    ,224    ,86.9    ,5    ,2.3    
38,16,North Dakota,"White, 55 years and over",184    ,93    ,50.2    ,91    ,49.2    ,2    ,2.1    
39,01,Ohio,Total,"9,140    ","5,720    ",62.6    ,"5,437    ",59.5    ,283    ,4.9    
39,02,Ohio,"Total, 16 to 24 years","1,368    ",857    ,62.7    ,764    ,55.8    ,94    ,10.9    
39,03,Ohio,"Total, 25 to 54 years","4,274    ","3,505    ",82.0    ,"3,356    ",78.5    ,149    ,4.3    
39,04,Ohio,"Total, 55 years and over","3,498    ","1,357    ",38.8    ,"1,317    ",37.7    ,40    ,2.9    
39,05,Ohio,Men,"4,406    ","3,003    ",68.2    ,"2,847    ",64.6    ,156    ,5.2    
39,06,Ohio,"Men, 16 to 24 years",713    ,442    ,62.0    ,389    ,54.6    ,53    ,11.9    
39,07,Ohio,"Men, 25 to 54 years","2,078    ","1,830    ",88.1    ,"1,748    ",84.1    ,82    ,4.5    
39,08,Ohio,"Men, 55 years and over","1,615    ",731    ,45.2    ,709    ,43.9    ,22    ,3.0    
39,09,Ohio,Women,"4,734    ","2,717    ",57.4    ,"2,590    ",54.7    ,127    ,4.7    
39,10,Ohio,"Women, 16 to 24 years",655    ,415    ,63.4    ,374    ,57.2    ,41    ,9.9    
39,11,Ohio,"Women, 25 to 54 years","2,196    ","1,675    ",76.3    ,"1,608    ",73.2    ,68    ,4.0    
39,12,Ohio,"Women, 55 years and over","1,883    ",627    ,33.3    ,608    ,32.3    ,18    ,2.9    
39,13,Ohio,White,"7,662    ","4,818    ",62.9    ,"4,614    ",60.2    ,204    ,4.2    
39,14,Ohio,"White, 16 to 24 years","1,094    ",698    ,63.7    ,636    ,58.1    ,61    ,8.8    
39,15,Ohio,"White, 25 to 54 years","3,498    ","2,900    ",82.9    ,"2,792    ",79.8    ,109    ,3.7    
39,16,Ohio,"White, 55 years and over","3,071    ","1,220    ",39.7    ,"1,186    ",38.6    ,34    ,2.8    
39,17,Ohio,Black or African American,"1,082    ",631    ,58.3    ,570    ,52.7    ,61    ,9.6    
39,18,Ohio,"Black or African American, 16 to 24 years",177    ,104    ,58.9    ,81    ,46.1    ,23    ,21.7    
39,19,Ohio,"Black or African American, 25 to 54 years",563    ,435    ,77.3    ,401    ,71.3    ,33    ,7.7    
39,20,Ohio,"Black or African American, 55 years and over",343    ,92    ,26.8    ,87    ,25.4    ,5    ,5.1    
39,21,Ohio,Asian,209    ,143    ,68.3    ,138    ,65.9    ,5    ,3.4    
39,23,Ohio,"Asian, 25 to 54 years",135    ,108    ,80.0    ,104    ,76.8    ,4    ,4.1    
39,25,Ohio,Hispanic or Latino ethnicity,276    ,193    ,69.8    ,181    ,65.7    ,11    ,5.9    
39,27,Ohio,"Hispanic or Latino ethnicity, 25 to 54 years",169    ,137    ,81.0    ,130    ,76.7    ,7    ,5.3    
40,01,Oklahoma,Total,"2,988    ","1,825    ",61.1    ,"1,733    ",58.0    ,93    ,5.1    
40,02,Oklahoma,"Total, 16 to 24 years",439    ,234    ,53.3    ,206    ,46.9    ,28    ,11.9    
40,03,Oklahoma,"Total, 25 to 54 years","1,481    ","1,157    ",78.1    ,"1,107    ",74.7    ,51    ,4.4    
40,04,Oklahoma,"Total, 55 years and over","1,067    ",434    ,40.6    ,420    ,39.3    ,14    ,3.2    
40,05,Oklahoma,Men,"1,446    ","1,000    ",69.1    ,946    ,65.4    ,54    ,5.4    
40,06,Oklahoma,"Men, 16 to 24 years",217    ,128    ,59.0    ,114    ,52.4    ,14    ,11.1    
40,07,Oklahoma,"Men, 25 to 54 years",732    ,633    ,86.5    ,603    ,82.4    ,30    ,4.8    
40,08,Oklahoma,"Men, 55 years and over",497    ,239    ,48.0    ,230    ,46.2    ,9    ,3.9    
40,09,Oklahoma,Women,"1,542    ",825    ,53.5    ,786    ,51.0    ,39    ,4.7    
40,10,Oklahoma,"Women, 16 to 24 years",222    ,106    ,47.7    ,92    ,41.5    ,14    ,12.9    
40,11,Oklahoma,"Women, 25 to 54 years",749    ,524    ,70.0    ,504    ,67.2    ,21    ,3.9    
40,12,Oklahoma,"Women, 55 years and over",570    ,195    ,34.2    ,190    ,33.4    ,5    ,2.4    
40,13,Oklahoma,White,"2,331    ","1,410    ",60.5    ,"1,351    ",58.0    ,59    ,4.2    
40,14,Oklahoma,"White, 16 to 24 years",311    ,165    ,53.1    ,151    ,48.5    ,14    ,8.7    
40,15,Oklahoma,"White, 25 to 54 years","1,122    ",881    ,78.5    ,848    ,75.6    ,33    ,3.8    
40,16,Oklahoma,"White, 55 years and over",899    ,364    ,40.5    ,353    ,39.2    ,11    ,3.0    
40,17,Oklahoma,Black or African American,208    ,131    ,62.9    ,121    ,57.9    ,10    ,7.9    
40,19,Oklahoma,"Black or African American, 25 to 54 years",110    ,84    ,76.1    ,81    ,73.1    ,3    ,4.0    
40,25,Oklahoma,Hispanic or Latino ethnicity,305    ,210    ,68.6    ,199    ,65.1    ,11    ,5.1    
40,27,Oklahoma,"Hispanic or Latino ethnicity, 25 to 54 years",200    ,154    ,77.2    ,148    ,74.0    ,6    ,4.2    
41,01,Oregon,Total,"3,283    ","2,067    ",63.0    ,"1,965    ",59.9    ,101    ,4.9    
41,02,Oregon,"Total, 16 to 24 years",466    ,255    ,54.9    ,224    ,48.0    ,32    ,12.4    
41,03,Oregon,"Total, 25 to 54 years","1,615    ","1,327    ",82.2    ,"1,276    ",79.0    ,51    ,3.8    
41,04,Oregon,"Total, 55 years and over","1,202    ",484    ,40.3    ,465    ,38.7    ,19    ,3.9    
41,05,Oregon,Men,"1,604    ","1,095    ",68.3    ,"1,043    ",65.0    ,52    ,4.8    
41,06,Oregon,"Men, 16 to 24 years",247    ,138    ,56.0    ,119    ,48.3    ,19    ,13.8    
41,07,Oregon,"Men, 25 to 54 years",803    ,722    ,89.9    ,698    ,86.9    ,24    ,3.3    
41,08,Oregon,"Men, 55 years and over",553    ,235    ,42.4    ,226    ,40.8    ,9    ,3.9    
41,09,Oregon,Women,"1,679    ",971    ,57.8    ,922    ,54.9    ,49    ,5.1    
41,10,Oregon,"Women, 16 to 24 years",218    ,117    ,53.6    ,104    ,47.8    ,13    ,10.8    
41,11,Oregon,"Women, 25 to 54 years",812    ,605    ,74.5    ,578    ,71.2    ,27    ,4.4    
41,12,Oregon,"Women, 55 years and over",649    ,250    ,38.4    ,240    ,36.9    ,10    ,3.9    
41,13,Oregon,White,"2,917    ","1,838    ",63.0    ,"1,747    ",59.9    ,91    ,4.9    
41,14,Oregon,"White, 16 to 24 years",392    ,224    ,57.1    ,196    ,49.9    ,29    ,12.7    
41,15,Oregon,"White, 25 to 54 years","1,412    ","1,168    ",82.7    ,"1,123    ",79.5    ,45    ,3.9    
41,16,Oregon,"White, 55 years and over","1,112    ",445    ,40.0    ,429    ,38.5    ,17    ,3.8    
41,21,Oregon,Asian,137    ,81    ,59.4    ,77    ,56.5    ,4    ,4.9    
41,23,Oregon,"Asian, 25 to 54 years",78    ,59    ,75.6    ,57    ,72.4    ,3    ,4.3    
41,25,Oregon,Hispanic or Latino ethnicity,373    ,277    ,74.1    ,261    ,69.9    ,16    ,5.7    
41,26,Oregon,"Hispanic or Latino ethnicity, 16 to 24 years",102    ,67    ,66.0    ,60    ,58.6    ,7    ,11.1    
41,27,Oregon,"Hispanic or Latino ethnicity, 25 to 54 years",234    ,190    ,81.0    ,183    ,78.0    ,7    ,3.8    
42,01,Pennsylvania,Total,"10,231    ","6,481    ",63.3    ,"6,120    ",59.8    ,361    ,5.6    
42,02,Pennsylvania,"Total, 16 to 24 years","1,557    ",958    ,61.5    ,855    ,54.9    ,103    ,10.7    
42,03,Pennsylvania,"Total, 25 to 54 years","4,623    ","3,860    ",83.5    ,"3,671    ",79.4    ,189    ,4.9    
42,04,Pennsylvania,"Total, 55 years and over","4,050    ","1,663    ",41.1    ,"1,594    ",39.4    ,69    ,4.2    
42,05,Pennsylvania,Men,"4,927    ","3,373    ",68.5    ,"3,178    ",64.5    ,195    ,5.8    
42,06,Pennsylvania,"Men, 16 to 24 years",786    ,479    ,61.0    ,421    ,53.6    ,58    ,12.1    
42,07,Pennsylvania,"Men, 25 to 54 years","2,258    ","2,005    ",88.8    ,"1,907    ",84.4    ,98    ,4.9    
42,08,Pennsylvania,"Men, 55 years and over","1,883    ",889    ,47.2    ,851    ,45.2    ,38    ,4.3    
42,09,Pennsylvania,Women,"5,304    ","3,108    ",58.6    ,"2,941    ",55.5    ,166    ,5.3    
42,10,Pennsylvania,"Women, 16 to 24 years",772    ,479    ,62.1    ,434    ,56.2    ,45    ,9.4    
42,11,Pennsylvania,"Women, 25 to 54 years","2,365    ","1,855    ",78.4    ,"1,764    ",74.6    ,90    ,4.9    
42,12,Pennsylvania,"Women, 55 years and over","2,167    ",774    ,35.7    ,743    ,34.3    ,31    ,4.0    
42,13,Pennsylvania,White,"8,584    ","5,498    ",64.0    ,"5,228    ",60.9    ,270    ,4.9    
42,14,Pennsylvania,"White, 16 to 24 years","1,212    ",779    ,64.3    ,702    ,57.9    ,78    ,10.0    
42,15,Pennsylvania,"White, 25 to 54 years","3,779    ","3,218    ",85.2    ,"3,086    ",81.7    ,132    ,4.1    
42,16,Pennsylvania,"White, 55 years and over","3,593    ","1,500    ",41.7    ,"1,440    ",40.1    ,60    ,4.0    
42,17,Pennsylvania,Black or African American,"1,095    ",651    ,59.5    ,577    ,52.7    ,74    ,11.4    
42,18,Pennsylvania,"Black or African American, 16 to 24 years",222    ,129    ,58.0    ,108    ,48.7    ,21    ,16.2    
42,19,Pennsylvania,"Black or African American, 25 to 54 years",541    ,411    ,76.0    ,366    ,67.6    ,45    ,11.0    
42,20,Pennsylvania,"Black or African American, 55 years and over",333    ,112    ,33.6    ,103    ,31.1    ,8    ,7.4    
42,21,Pennsylvania,Asian,339    ,211    ,62.3    ,204    ,60.2    ,7    ,3.3    
42,23,Pennsylvania,"Asian, 25 to 54 years",203    ,155    ,76.6    ,150    ,73.8    ,6    ,3.7    
42,25,Pennsylvania,Hispanic or Latino ethnicity,603    ,384    ,63.7    ,338    ,56.1    ,46    ,11.9    
42,26,Pennsylvania,"Hispanic or Latino ethnicity, 16 to 24 years",150    ,81    ,54.3    ,70    ,46.3    ,12    ,14.6    
42,27,Pennsylvania,"Hispanic or Latino ethnicity, 25 to 54 years",352    ,267    ,75.7    ,237    ,67.3    ,29    ,11.0    
44,01,Rhode Island,Total,857    ,550    ,64.2    ,521    ,60.7    ,29    ,5.4    
44,02,Rhode Island,"Total, 16 to 24 years",121    ,73    ,60.4    ,65    ,53.5    ,8    ,11.4    
44,03,Rhode Island,"Total, 25 to 54 years",414    ,337    ,81.4    ,322    ,77.8    ,15    ,4.3    
44,04,Rhode Island,"Total, 55 years and over",322    ,140    ,43.5    ,133    ,41.4    ,7    ,4.7    
44,05,Rhode Island,Men,409    ,281    ,68.7    ,263    ,64.2    ,18    ,6.5    
44,06,Rhode Island,"Men, 16 to 24 years",64    ,40    ,61.8    ,35    ,53.7    ,5    ,13.1    
44,07,Rhode Island,"Men, 25 to 54 years",201    ,175    ,86.9    ,165    ,82.3    ,9    ,5.3    
44,08,Rhode Island,"Men, 55 years and over",144    ,67    ,46.4    ,63    ,43.6    ,4    ,5.9    
44,09,Rhode Island,Women,448    ,269    ,60.0    ,258    ,57.5    ,11    ,4.1    
44,10,Rhode Island,"Women, 16 to 24 years",57    ,33    ,58.7    ,30    ,53.2    ,3    ,9.4    
44,11,Rhode Island,"Women, 25 to 54 years",213    ,162    ,76.1    ,157    ,73.6    ,5    ,3.3    
44,12,Rhode Island,"Women, 55 years and over",178    ,73    ,41.1    ,71    ,39.7    ,3    ,3.5    
44,13,Rhode Island,White,735    ,471    ,64.1    ,447    ,60.8    ,24    ,5.1    
44,14,Rhode Island,"White, 16 to 24 years",99    ,60    ,61.3    ,54    ,54.5    ,7    ,11.0    
44,15,Rhode Island,"White, 25 to 54 years",347    ,285    ,82.3    ,274    ,78.9    ,12    ,4.1    
44,16,Rhode Island,"White, 55 years and over",290    ,125    ,43.2    ,120    ,41.2    ,6    ,4.6    
44,17,Rhode Island,Black or African American,62    ,41    ,66.0    ,38    ,61.4    ,3    ,6.9    
44,19,Rhode Island,"Black or African American, 25 to 54 years",34    ,27    ,78.2    ,26    ,74.6    ,1    ,4.6    
44,25,Rhode Island,Hispanic or Latino ethnicity,121    ,77    ,64.1    ,71    ,58.5    ,7    ,8.7    
44,27,Rhode Island,"Hispanic or Latino ethnicity, 25 to 54 years",73    ,55    ,74.9    ,51    ,69.8    ,4    ,6.9    
45,01,South Carolina,Total,"3,887    ","2,320    ",59.7    ,"2,207    ",56.8    ,113    ,4.9    
45,02,South Carolina,"Total, 16 to 24 years",527    ,287    ,54.5    ,257    ,48.7    ,30    ,10.5    
45,03,South Carolina,"Total, 25 to 54 years","1,899    ","1,511    ",79.6    ,"1,445    ",76.1    ,65    ,4.3    
45,04,South Carolina,"Total, 55 years and over","1,461    ",522    ,35.8    ,505    ,34.6    ,17    ,3.3    
45,05,South Carolina,Men,"1,835    ","1,190    ",64.9    ,"1,124    ",61.3    ,66    ,5.6    
45,06,South Carolina,"Men, 16 to 24 years",265    ,141    ,53.2    ,122    ,46.0    ,19    ,13.5    
45,07,South Carolina,"Men, 25 to 54 years",893    ,777    ,87.1    ,742    ,83.1    ,35    ,4.6    
45,08,South Carolina,"Men, 55 years and over",678    ,272    ,40.2    ,261    ,38.5    ,12    ,4.3    
45,09,South Carolina,Women,"2,052    ","1,130    ",55.1    ,"1,083    ",52.8    ,47    ,4.2    
45,10,South Carolina,"Women, 16 to 24 years",263    ,146    ,55.7    ,135    ,51.4    ,11    ,7.7    
45,11,South Carolina,"Women, 25 to 54 years","1,006    ",733    ,72.9    ,703    ,69.9    ,30    ,4.1    
45,12,South Carolina,"Women, 55 years and over",783    ,250    ,31.9    ,244    ,31.2    ,6    ,2.3    
45,13,South Carolina,White,"2,742    ","1,644    ",60.0    ,"1,578    ",57.5    ,66    ,4.0    
45,14,South Carolina,"White, 16 to 24 years",338    ,183    ,54.2    ,168    ,49.6    ,16    ,8.5    
45,15,South Carolina,"White, 25 to 54 years","1,316    ","1,071    ",81.3    ,"1,033    ",78.5    ,37    ,3.5    
45,16,South Carolina,"White, 55 years and over","1,087    ",390    ,35.9    ,376    ,34.6    ,13    ,3.4    
45,17,South Carolina,Black or African American,"1,020    ",600    ,58.8    ,555    ,54.4    ,45    ,7.5    
45,18,South Carolina,"Black or African American, 16 to 24 years",169    ,94    ,55.4    ,80    ,47.2    ,14    ,14.9    
45,19,South Carolina,"Black or African American, 25 to 54 years",512    ,391    ,76.4    ,364    ,71.1    ,27    ,6.9    
45,20,South Carolina,"Black or African American, 55 years and over",339    ,115    ,33.9    ,111    ,32.8    ,4    ,3.1    
45,25,South Carolina,Hispanic or Latino ethnicity,181    ,129    ,71.2    ,125    ,68.7    ,5    ,3.6    
45,27,South Carolina,"Hispanic or Latino ethnicity, 25 to 54 years",123    ,96    ,78.4    ,93    ,75.9    ,3    ,3.1    
46,01,South Dakota,Total,657    ,453    ,68.9    ,440    ,67.0    ,13    ,2.8    
46,02,South Dakota,"Total, 16 to 24 years",103    ,67    ,65.5    ,63    ,61.0    ,5    ,6.9    
46,03,South Dakota,"Total, 25 to 54 years",306    ,261    ,85.2    ,255    ,83.2    ,6    ,2.4    
46,04,South Dakota,"Total, 55 years and over",248    ,125    ,50.3    ,123    ,49.5    ,2    ,1.5    
46,05,South Dakota,Men,327    ,243    ,74.4    ,236    ,72.1    ,7    ,3.0    
46,07,South Dakota,"Men, 25 to 54 years",157    ,143    ,90.8    ,139    ,88.6    ,3    ,2.4    
46,08,South Dakota,"Men, 55 years and over",118    ,64    ,54.4    ,63    ,53.6    ,1    ,1.4    
46,09,South Dakota,Women,330    ,210    ,63.6    ,204    ,61.9    ,5    ,2.6    
46,11,South Dakota,"Women, 25 to 54 years",149    ,118    ,79.3    ,115    ,77.4    ,3    ,2.3    
46,12,South Dakota,"Women, 55 years and over",130    ,61    ,46.5    ,60    ,45.8    ,1    ,1.6    
46,13,South Dakota,White,577    ,404    ,70.0    ,398    ,69.0    ,6    ,1.5    
46,14,South Dakota,"White, 16 to 24 years",79    ,54    ,68.9    ,52    ,66.2    ,2    ,3.8    
46,15,South Dakota,"White, 25 to 54 years",260    ,230    ,88.4    ,227    ,87.4    ,3    ,1.2    
46,16,South Dakota,"White, 55 years and over",237    ,119    ,50.2    ,118    ,49.7    ,1    ,1.0    
47,01,Tennessee,Total,"5,217    ","3,144    ",60.3    ,"2,997    ",57.4    ,147    ,4.7    
47,02,Tennessee,"Total, 16 to 24 years",726    ,428    ,59.0    ,384    ,52.9    ,44    ,10.3    
47,03,Tennessee,"Total, 25 to 54 years","2,566    ","2,009    ",78.3    ,"1,925    ",75.0    ,85    ,4.2    
47,04,Tennessee,"Total, 55 years and over","1,926    ",707    ,36.7    ,689    ,35.8    ,18    ,2.6    
47,05,Tennessee,Men,"2,492    ","1,678    ",67.4    ,"1,604    ",64.4    ,74    ,4.4    
47,06,Tennessee,"Men, 16 to 24 years",349    ,216    ,62.0    ,193    ,55.3    ,23    ,10.8    
47,07,Tennessee,"Men, 25 to 54 years","1,260    ","1,090    ",86.5    ,"1,048    ",83.1    ,43    ,3.9    
47,08,Tennessee,"Men, 55 years and over",883    ,372    ,42.1    ,364    ,41.2    ,8    ,2.2    
47,09,Tennessee,Women,"2,726    ","1,466    ",53.8    ,"1,393    ",51.1    ,73    ,5.0    
47,10,Tennessee,"Women, 16 to 24 years",377    ,212    ,56.1    ,191    ,50.6    ,21    ,9.8    
47,11,Tennessee,"Women, 25 to 54 years","1,305    ",919    ,70.4    ,877    ,67.2    ,42    ,4.6    
47,12,Tennessee,"Women, 55 years and over","1,043    ",335    ,32.2    ,325    ,31.2    ,10    ,3.1    
47,13,Tennessee,White,"4,162    ","2,468    ",59.3    ,"2,374    ",57.1    ,94    ,3.8    
47,14,Tennessee,"White, 16 to 24 years",544    ,324    ,59.4    ,296    ,54.4    ,27    ,8.5    
47,15,Tennessee,"White, 25 to 54 years","2,000    ","1,562    ",78.1    ,"1,508    ",75.4    ,54    ,3.5    
47,16,Tennessee,"White, 55 years and over","1,617    ",583    ,36.0    ,571    ,35.3    ,12    ,2.1    
47,17,Tennessee,Black or African American,844    ,532    ,63.0    ,484    ,57.4    ,47    ,8.9    
47,18,Tennessee,"Black or African American, 16 to 24 years",153    ,87    ,57.1    ,71    ,46.8    ,16    ,18.0    
47,19,Tennessee,"Black or African American, 25 to 54 years",439    ,351    ,79.9    ,325    ,74.0    ,26    ,7.4    
47,20,Tennessee,"Black or African American, 55 years and over",252    ,94    ,37.1    ,88    ,34.9    ,6    ,6.0    
47,21,Tennessee,Asian,110    ,77    ,70.3    ,74    ,67.3    ,3    ,4.2    
47,25,Tennessee,Hispanic or Latino ethnicity,241    ,163    ,67.5    ,156    ,65.0    ,6    ,3.8    
47,27,Tennessee,"Hispanic or Latino ethnicity, 25 to 54 years",159    ,118    ,74.4    ,115    ,72.6    ,3    ,2.5    
48,01,Texas,Total,"20,862    ","13,294    ",63.7    ,"12,688    ",60.8    ,606    ,4.6    
48,02,Texas,"Total, 16 to 24 years","3,486    ","1,830    ",52.5    ,"1,642    ",47.1    ,188    ,10.3    
48,03,Texas,"Total, 25 to 54 years","10,910    ","8,799    ",80.7    ,"8,471    ",77.6    ,328    ,3.7    
48,04,Texas,"Total, 55 years and over","6,466    ","2,666    ",41.2    ,"2,575    ",39.8    ,91    ,3.4    
48,05,Texas,Men,"10,139    ","7,379    ",72.8    ,"7,028    ",69.3    ,351    ,4.8    
48,06,Texas,"Men, 16 to 24 years","1,758    ","1,013    ",57.6    ,900    ,51.2    ,113    ,11.2    
48,07,Texas,"Men, 25 to 54 years","5,386    ","4,875    ",90.5    ,"4,694    ",87.2    ,181    ,3.7    
48,08,Texas,"Men, 55 years and over","2,995    ","1,491    ",49.8    ,"1,434    ",47.9    ,57    ,3.8    
48,09,Texas,Women,"10,722    ","5,915    ",55.2    ,"5,660    ",52.8    ,255    ,4.3    
48,10,Texas,"Women, 16 to 24 years","1,728    ",817    ,47.3    ,742    ,42.9    ,75    ,9.1    
48,11,Texas,"Women, 25 to 54 years","5,524    ","3,923    ",71.0    ,"3,776    ",68.4    ,147    ,3.7    
48,12,Texas,"Women, 55 years and over","3,471    ","1,175    ",33.9    ,"1,141    ",32.9    ,34    ,2.9    
48,13,Texas,White,"16,711    ","10,582    ",63.3    ,"10,139    ",60.7    ,443    ,4.2    
48,14,Texas,"White, 16 to 24 years","2,728    ","1,451    ",53.2    ,"1,314    ",48.1    ,138    ,9.5    
48,15,Texas,"White, 25 to 54 years","8,551    ","6,891    ",80.6    ,"6,660    ",77.9    ,230    ,3.3    
48,16,Texas,"White, 55 years and over","5,432    ","2,240    ",41.2    ,"2,165    ",39.9    ,75    ,3.3    
48,17,Texas,Black or African American,"2,551    ","1,662    ",65.1    ,"1,547    ",60.6    ,115    ,6.9    
48,18,Texas,"Black or African American, 16 to 24 years",461    ,249    ,54.1    ,213    ,46.2    ,36    ,14.6    
48,19,Texas,"Black or African American, 25 to 54 years","1,400    ","1,140    ",81.4    ,"1,072    ",76.6    ,67    ,5.9    
48,20,Texas,"Black or African American, 55 years and over",690    ,273    ,39.5    ,261    ,37.8    ,12    ,4.4    
48,21,Texas,Asian,"1,044    ",668    ,64.0    ,639    ,61.2    ,29    ,4.3    
48,23,Texas,"Asian, 25 to 54 years",657    ,518    ,78.9    ,499    ,76.0    ,19    ,3.7    
48,25,Texas,Hispanic or Latino ethnicity,"7,447    ","4,851    ",65.1    ,"4,616    ",62.0    ,236    ,4.9    
48,26,Texas,"Hispanic or Latino ethnicity, 16 to 24 years","1,577    ",850    ,53.9    ,768    ,48.7    ,82    ,9.6    
48,27,Texas,"Hispanic or Latino ethnicity, 25 to 54 years","4,247    ","3,316    ",78.1    ,"3,190    ",75.1    ,126    ,3.8    
48,28,Texas,"Hispanic or Latino ethnicity, 55 years and over","1,624    ",686    ,42.2    ,658    ,40.5    ,28    ,4.1    
49,01,Utah,Total,"2,200    ","1,513    ",68.8    ,"1,459    ",66.3    ,54    ,3.6    
49,02,Utah,"Total, 16 to 24 years",415    ,287    ,69.2    ,270    ,65.1    ,17    ,6.0    
49,03,Utah,"Total, 25 to 54 years","1,181    ",967    ,81.9    ,937    ,79.3    ,30    ,3.1    
49,04,Utah,"Total, 55 years and over",604    ,259    ,42.9    ,252    ,41.7    ,7    ,2.7    
49,05,Utah,Men,"1,092    ",857    ,78.5    ,826    ,75.6    ,32    ,3.7    
49,06,Utah,"Men, 16 to 24 years",202    ,143    ,71.0    ,133    ,66.1    ,10    ,6.9    
49,07,Utah,"Men, 25 to 54 years",606    ,564    ,93.1    ,546    ,90.2    ,18    ,3.1    
49,08,Utah,"Men, 55 years and over",285    ,150    ,52.9    ,146    ,51.4    ,4    ,2.9    
49,09,Utah,Women,"1,108    ",656    ,59.2    ,633    ,57.2    ,22    ,3.4    
49,10,Utah,"Women, 16 to 24 years",213    ,144    ,67.5    ,137    ,64.1    ,7    ,5.1    
49,11,Utah,"Women, 25 to 54 years",576    ,403    ,70.1    ,391    ,67.9    ,12    ,3.1    
49,12,Utah,"Women, 55 years and over",319    ,108    ,34.0    ,106    ,33.1    ,3    ,2.5    
49,13,Utah,White,"2,055    ","1,407    ",68.5    ,"1,357    ",66.0    ,50    ,3.6    
49,14,Utah,"White, 16 to 24 years",376    ,257    ,68.2    ,241    ,64.1    ,15    ,6.0    
49,15,Utah,"White, 25 to 54 years","1,097    ",901    ,82.2    ,874    ,79.7    ,28    ,3.1    
49,16,Utah,"White, 55 years and over",582    ,249    ,42.8    ,242    ,41.6    ,7    ,2.8    
49,25,Utah,Hispanic or Latino ethnicity,260    ,194    ,74.5    ,187    ,72.0    ,6    ,3.3    
49,27,Utah,"Hispanic or Latino ethnicity, 25 to 54 years",160    ,133    ,83.4    ,130    ,81.3    ,3    ,2.5    
50,01,Vermont,Total,515    ,346    ,67.1    ,335    ,65.0    ,11    ,3.3    
50,02,Vermont,"Total, 16 to 24 years",75    ,47    ,63.2    ,44    ,58.6    ,3    ,7.3    
50,03,Vermont,"Total, 25 to 54 years",230    ,196    ,85.1    ,190    ,82.9    ,5    ,2.6    
50,04,Vermont,"Total, 55 years and over",211    ,103    ,49.0    ,101    ,47.7    ,3    ,2.6    
50,05,Vermont,Men,252    ,179    ,71.3    ,173    ,68.7    ,7    ,3.7    
50,06,Vermont,"Men, 16 to 24 years",40    ,26    ,65.7    ,24    ,60.0    ,2    ,8.8    
50,07,Vermont,"Men, 25 to 54 years",112    ,100    ,88.5    ,97    ,85.9    ,3    ,2.9    
50,08,Vermont,"Men, 55 years and over",100    ,54    ,54.1    ,52    ,52.7    ,1    ,2.6    
50,09,Vermont,Women,264    ,167    ,63.2    ,162    ,61.4    ,5    ,2.8    
50,10,Vermont,"Women, 16 to 24 years",35    ,21    ,60.3    ,20    ,57.0    ,1    ,5.6    
50,11,Vermont,"Women, 25 to 54 years",117    ,96    ,81.8    ,94    ,79.9    ,2    ,2.2    
50,12,Vermont,"Women, 55 years and over",111    ,49    ,44.4    ,48    ,43.2    ,1    ,2.7    
50,13,Vermont,White,487    ,329    ,67.6    ,319    ,65.4    ,11    ,3.2    
50,14,Vermont,"White, 16 to 24 years",68    ,44    ,64.3    ,41    ,59.6    ,3    ,7.2    
50,15,Vermont,"White, 25 to 54 years",215    ,184    ,85.6    ,179    ,83.4    ,5    ,2.6    
50,16,Vermont,"White, 55 years and over",204    ,101    ,49.7    ,99    ,48.4    ,3    ,2.6    
51,01,Virginia,Total,"6,542    ","4,207    ",64.3    ,"4,037    ",61.7    ,170    ,4.1    
51,02,Virginia,"Total, 16 to 24 years",962    ,519    ,53.9    ,469    ,48.8    ,49    ,9.5    
51,03,Virginia,"Total, 25 to 54 years","3,301    ","2,749    ",83.3    ,"2,653    ",80.4    ,96    ,3.5    
51,04,Virginia,"Total, 55 years and over","2,279    ",940    ,41.2    ,915    ,40.1    ,25    ,2.7    
51,05,Virginia,Men,"3,140    ","2,220    ",70.7    ,"2,129    ",67.8    ,90    ,4.1    
51,06,Virginia,"Men, 16 to 24 years",468    ,258    ,55.1    ,230    ,49.1    ,28    ,10.9    
51,07,Virginia,"Men, 25 to 54 years","1,616    ","1,449    ",89.7    ,"1,403    ",86.8    ,46    ,3.2    
51,08,Virginia,"Men, 55 years and over","1,056    ",513    ,48.6    ,497    ,47.1    ,16    ,3.1    
51,09,Virginia,Women,"3,402    ","1,987    ",58.4    ,"1,907    ",56.1    ,80    ,4.0    
51,10,Virginia,"Women, 16 to 24 years",493    ,260    ,52.8    ,239    ,48.5    ,21    ,8.2    
51,11,Virginia,"Women, 25 to 54 years","1,685    ","1,300    ",77.1    ,"1,250    ",74.2    ,50    ,3.8    
51,12,Virginia,"Women, 55 years and over","1,223    ",427    ,34.9    ,418    ,34.2    ,9    ,2.1    
51,13,Virginia,White,"4,677    ","2,984    ",63.8    ,"2,891    ",61.8    ,93    ,3.1    
51,14,Virginia,"White, 16 to 24 years",653    ,361    ,55.3    ,335    ,51.3    ,26    ,7.3    
51,15,Virginia,"White, 25 to 54 years","2,261    ","1,889    ",83.5    ,"1,841    ",81.4    ,48    ,2.5    
