Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Lesotho	LSO	..	23.92399979	23.34199905	23.2840004	23.68000031	27.63199997	23.93899918	31.12999916	26.39699936	21.47599983	23.66699982	29.72599983	21.70499992	22.94499969	25.06900024	28.61899948	23.01300049	23.36000061	23.11100006	22.65099907	21.88599968	22.58799934	22.87999916	22.37000084	21.89299965	23.18400002	23.79999924
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Liberia	LBR	..	4.539000034	4.281000137	4.306000233	4.44299984	4.666999817	6.453999996	6.044000149	5.65899992	5.297999859	4.959000111	4.639999866	4.342000008	4.131000042	3.930999994	5.671999931	4.245999813	6.863999844	5.971000195	5.077000141	3.355999947	3.374000072	3.38499999	3.391000032	3.529000044	3.895999908	4.100999832
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Libya	LBY	..	17.53000069	15.96700001	15.96100044	16.04899979	15.78800011	16.02899933	15.93999958	15.88099957	15.81200027	15.76599979	15.63500023	15.58100033	15.71800041	15.47299957	15.46899986	15.25599957	15.13199997	14.95300007	14.77099991	14.72200012	13.48900032	16.02199936	16.04100037	16.06200027	16.07999992	15.96000004
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Liechtenstein	LIE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Lithuania	LTU	..	18.25799942	10.30200005	12.73499966	18.83399963	19.07600021	17.02899933	14.25699997	15.3920002	14.66899967	18.20800018	19.52300072	13.22299957	12.5710001	10.34700012	8.126000404	5.951000214	4.173999786	6.017000198	17.09199905	21.19799995	17.89299965	15.18999958	13.06700039	12.18200016	10.11200047	10.12899971
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Low & middle income	LMY	..	5.636245645	5.364973484	5.409701372	5.539874992	5.638028184	5.730274256	5.864237621	6.014472927	6.189879796	6.140999988	5.994207314	6.153266487	6.060419572	5.914409051	5.762597206	5.563525238	5.24687434	5.379626677	5.582111291	5.242752025	5.269447827	5.216788612	5.215185967	5.218256563	5.255207786	5.334146472
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Low income	LIC	..	4.676905009	4.816732139	4.775075202	4.65660114	4.53768652	4.672658455	4.59047135	4.763598518	4.667059872	4.464890755	4.857883331	4.610126173	4.819969251	4.756505242	4.854475163	4.9957171	5.024166103	4.833879693	4.826809202	4.879856874	4.841151574	4.601660171	4.643044643	4.672651164	4.70744588	4.760916294
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Lower middle income	LMC	..	4.580463267	4.648119208	4.834898786	4.943507744	4.799323535	4.804537606	5.167216008	4.936006074	5.229362037	5.427038741	5.216124032	5.644398536	5.478284042	5.435517197	5.513516116	5.328575317	4.962218592	5.013601756	5.104244765	4.602015215	4.789682814	4.736474391	4.73465752	4.651550545	4.61530666	4.545394243
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Luxembourg	LUX	..	1.128000021	1.577999949	1.871999979	2.996999979	2.085999966	2.476999998	1.845000029	1.904000044	1.774000049	1.822000027	1.567999959	1.940000057	2.969000101	3.683000088	3.51699996	3.586999893	3.552000046	4.300000191	4.352000237	3.819000006	3.839999914	4.550000191	5.454999924	5.945000172	6.125	5.322000027
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Macao SAR, China"	MAC	..	3.332000017	2.109999895	2.167999983	2.41899991	3.780999899	4.393000126	3.486999989	5.34499979	7.81099987	8.557999611	8.180999756	8.024999619	7.221000195	5.581999779	4.374000072	3.640000105	3.312000036	3.27699995	4.15199995	3.480000019	3.051000118	2.282999992	2.194999933	2.012000084	2.161000013	3.296999931
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Macedonia, FYR"	MKD	..	29.88699913	29.82099915	29.68400002	30.88599968	31.18899918	35.09000015	35.59999847	32.35900116	31.86300087	30.52700043	29.53300095	31.58699989	36.95899963	36.74599838	36.53499985	35.34799957	34.60800171	33.56499863	31.81100082	31.87299919	31.75600052	31.47599983	28.99500084	27.62999916	26.71100044	27.21299934
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Madagascar	MDG	..	3.401000023	1.930999994	1.167000055	2.615999937	1.575000048	1.118999958	1.723999977	2.197000027	2.112999916	4.552000046	4.381000042	4.210999966	3.881999969	2.799999952	1.756999969	2.782000065	4.34100008	4.269000053	3.186000109	2.769000053	2.019000053	1.059999943	1.006999969	1.062000036	1.307999969	1.547000051
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Malawi	MWI	..	6.482999802	6.212999821	6.499000072	6.164000034	6.568999767	6.506000042	6.451000214	6.360000134	6.907999992	7.006999969	7.105999947	7.204999924	7.304999828	7.403999805	7.500999928	6.383999825	6.248000145	6.143000126	6.139999866	6.135000229	6.125999928	6.02699995	6.116000175	6.093999863	6.275000095	6.363999844
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Malaysia	MYS	..	3.094000101	3.388999939	3.759000063	3.460999966	2.84800005	2.298000097	2.207000017	3.109999895	3.457000017	2.936000109	3.230999947	3.246000051	3.355999947	3.279000044	3.29399991	3.101000071	3.108999968	3.112999916	3.523999929	3.246000051	2.970000029	2.940000057	2.905999899	2.645999908	2.888999939	3.10800004
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Maldives	MDV	..	7.93200016	4.190000057	2.355000019	0.623000026	0.597000003	0.933000028	1.31400001	1.11500001	4.195000172	1.577999949	0.68900001	3.397000074	3.022000074	2.674999952	4.638999939	7.916999817	1.30400002	2.381999969	5.369999886	10.88500023	0.643000007	0.912999988	1.268000007	3.987999916	2.928999901	2.427999973
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Mali	MLI	..	5.502999783	5.381000042	9.338999748	9.086999893	5.625999928	6.164999962	2.523000002	5.632999897	7.104000092	6.131000042	5.863999844	5.606999874	3.474999905	6.731999874	7.350999832	7.971000195	8.923999786	8.034999847	7.142000198	5.585000038	5.203999996	5.235000134	5.521999836	6.18200016	6.131000042	6.097000122
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Malta	MLT	..	6.712999821	6.017000198	6.227000237	6.260000229	6.183000088	6.098999977	5.981999874	6.078000069	6.337999821	6.230000019	6.732999802	6.302000046	6.498000145	7.02699995	6.331999779	6.181000233	5.850999832	5.635000229	6.586999893	6.763000011	6.015999794	5.739999771	6.438000202	6.047999859	5.43599987	5.203999996
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Marshall Islands	MHL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Mauritania	MRT	..	17.69499969	14.52200031	14.23600006	13.95499992	13.67599964	13.39999962	13.12899971	12.85900021	15.3920002	18.30800056	13.9630003	16.19000053	12.13300037	9	10.07800007	11.27200031	12.5909996	15.28199959	12.40100002	10.00800037	10.07900047	9.248999596	9.25	9.270000458	10.27499962	10.8039999
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Mauritius	MUS	..	7.170000076	2.40199995	2.825999975	3.246000051	7.638999939	4.135000229	4.677000046	4.867000103	5.409999847	6.159999847	4.737999916	4.96600008	5.252999783	5.788000107	5.762000084	5.525000095	5.252999783	4.097000122	4.440999985	4.631000042	5.214000225	5.980999947	5	5.441999912	5.644000053	5.323999882
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Mexico	MEX	..	2.561000109	2.691999912	2.877000093	3.961999893	6.02699995	4.46600008	3.013999939	2.894999981	1.958999991	2.204999924	2.15899992	2.526000023	2.60800004	3.089999914	3.368999958	3.39199996	3.441999912	3.808000088	5.372000217	5.396999836	5.208000183	4.914999962	4.897999763	4.77699995	4.223999977	3.882999897
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	"Micronesia, Fed. Sts."	FSM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Middle East & North Africa	MEA	..	10.33133931	10.87893475	10.93425307	10.97519831	11.87585792	11.65627313	10.98830601	10.91585722	10.23522348	10.71033367	10.6924377	10.89999711	11.04970182	9.98936619	9.67973654	8.931300792	8.567541964	8.086123517	8.123227924	8.038827848	8.926290318	9.039731558	8.697386375	8.813118097	8.924121675	8.853933566
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Middle East & North Africa (excluding high income)	MNA	..	10.99726015	11.61527037	11.65353394	11.79974458	13.01830346	12.80668014	11.95661269	11.76136582	11.09123412	11.66327106	11.6178187	11.81390791	12.05186612	10.82882523	10.52980434	9.664420939	9.36982741	8.941852256	8.948290445	8.926140184	10.07522139	10.33740667	9.933915258	10.11313373	10.32275329	10.20816809
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Middle income	MIC	..	5.701526517	5.402681774	5.453843365	5.602008687	5.716273057	5.805958427	5.956084936	6.105537332	6.30130031	6.264971215	6.079242693	6.27026667	6.155587469	6.004223213	5.833820293	5.608673898	5.264819638	5.424207045	5.644773649	5.273359402	5.306097996	5.270290337	5.265885462	5.267456773	5.305500199	5.387743806
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Moldova	MDA	..	8.425000191	7.801000118	7.227000237	7.263000011	7.296999931	7.267000198	8.901000023	6.461999893	13.13500023	9.769000053	8.677000046	8.097999573	9.559000015	10.07400036	8.668000221	8.914999962	6.237999916	4.572000027	7.802000046	9.055999756	7.697999954	6.802999973	5.984000206	4.565000057	6.074999809	6.112999916
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Monaco	MCO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Mongolia	MNG	..	7.012000084	7.849999905	8.739999771	9.149999619	5.59800005	6.824999809	7.852000237	6.021999836	4.801000118	4.702000141	4.705999851	6.181000233	7.131999969	3.694000006	3.387000084	3.273000002	7.215000153	5.914000034	5.656000137	7.039000034	8.036999702	8.312000275	7.565999985	8.434000015	8.069999695	7.205999851
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Montenegro	MNE	..	19.6609993	19.62599945	19.54500008	19.45299911	19.00900078	19.08200073	19.22900009	19.16600037	18.86599922	18.97599983	19.15800095	19.17499924	19.88699913	18.93700027	18.82500076	18.97100067	18.27400017	15.87199974	18.02400017	18.90299988	19.48699951	18.93099976	19.13899994	17.57999992	18.13500023	17.77000046
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Morocco	MAR	..	17	15.72700024	15.63300037	19.25600052	22.5359993	17.81800079	16.64299965	17.53899956	14.18900013	13.74499989	12.43999958	11.26900005	11.52900028	10.62300014	10.80099964	9.67800045	9.803999901	9.506999969	8.942000389	8.897000313	8.43200016	8.656999588	9.12899971	9.76099968	9.461999893	9.748999596
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Mozambique	MOZ	..	22.16399956	21.01000023	21.36700058	21.05500031	20.68899918	21.75300026	21.1989994	21.08399963	20.7859993	20.41300011	20.70800018	20.41900063	20.19400024	20.36700058	20.52899933	20.69799995	21.61499977	21.43899918	21.30200005	21.20999908	21.14900017	20.59300041	21.27000046	23.09700012	22.51799965	22.22800064
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Myanmar	MMR	..	0.856000006	0.853999972	0.851000011	0.848999977	0.836000025	0.833999991	0.832000017	0.829999983	0.828999996	0.825999975	0.822000027	0.818000019	0.813000023	0.808000028	0.801999986	0.791999996	0.782999992	0.774999976	0.76700002	0.760999978	0.758000016	0.755999982	0.754000008	0.753000021	0.753000021	0.757000029
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Namibia	NAM	..	16.92200089	16.9659996	17.01099968	17.9829998	18.07600021	18.18400002	18.27000046	18.47299957	18.65699959	19.24500084	30.58499908	19.13299942	19.38699913	19.51000023	20.7159996	19.13800049	19.85099983	32.40299988	26.30599976	20.5189991	21.77199936	23.17900085	26.34399986	26.62199974	24.3939991	23.26600075
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Nauru	NRU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Nepal	NPL	..	2.815000057	3.582999945	3.561000109	3.54399991	3.522000074	4.981999874	4.18200016	3.395999908	2.058000088	2.243999958	4.178999901	3.164000034	3.555000067	2.371000051	3.441999912	3.433000088	3.441999912	2.265000105	2.095999956	2.746999979	3.520999908	2.677999973	3.625999928	3.309999943	3.352999926	3.60800004
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Netherlands	NLD	..	5.59499979	4.052000046	5.335999966	6.539000034	6.104000092	5.209000111	4.324999809	3.359999895	2.694999933	2.167999983	1.81400001	2.296999931	3.434000015	4.331999779	4.445000172	3.530999899	2.798000097	2.53399992	3.368999958	4.401000023	4.605999947	5.473999977	7.196000099	7.140999794	6.53399992	5.782000065
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	New Caledonia	NCL	..	14.48900032	14.80500031	15.10000038	15.35299969	15.55700016	15.76500034	15.18799973	14.60499954	13.76000023	12.09599972	11.33199978	12.96199989	14.08399963	13.88700008	14.22599983	14.48400021	15.3760004	13.12800026	11.75300026	11.70699978	11.72799969	11.78199959	11.80500031	11.79300022	12.22900009	12.51000023
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	New Zealand	NZL	..	11.27799988	11.40100002	10.44699955	8.784999847	6.452000141	6.322000027	6.84100008	7.822000027	7.308000088	6.269000053	5.485000134	5.140999794	4.440000057	3.562999964	3.526000023	3.559000015	3.364000082	3.951999903	5.861999989	5.927999973	5.808000088	6.138999939	5.21600008	4.706999779	4.881999969	4.793000221
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Nicaragua	NIC	..	12.13099957	13.3409996	13.21899986	12.93900013	16.90699959	15.18400002	13.29100037	12.85999966	10.43999958	8.897000313	5.967000008	11.64299965	7.934000015	6.697000027	5.651000023	5.475999832	4.875999928	5.731999874	7.665999889	7.552000046	7.117000103	6.479000092	5.100999832	5.136000156	5.505000114	5.81099987
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Niger	NER	..	3.203999996	5.484000206	3.398999929	3.282000065	5.625	3.467999935	3.588999987	3.52699995	3.459000111	4.210000038	1.715000033	2.585999966	2.022000074	2.990999937	3.404000044	3.286000013	2.936000109	2.990999937	2.930000067	2.999000072	2.974999905	3.055999994	3.019999981	2.982000113	3.099999905	3.138000011
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Nigeria	NGA	..	5.416999817	5.629000187	5.624000072	5.610000134	5.638000011	6.197999954	4.160999775	4.695000172	5.295000076	5.96999979	6.019000053	6.06799984	6.118000031	6.170000076	6.212999821	6.256000042	6.297999859	6.34100008	6.385000229	6.429999828	6.473999977	6.710000038	6.269000053	4.241000175	3.773999929	4.413000107
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	North America	NAC	..	7.515332297	8.289603219	7.664608746	6.645862608	6.035674008	5.844708122	5.28350599	4.832129035	4.494736023	4.191078516	5.043997672	6.158461148	6.443675222	5.784467003	5.285605348	4.804377921	4.893671659	6.186934246	10.26708188	10.30771013	9.153968272	8.199519826	7.672688518	6.39483384	5.642275966	5.306048987
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Northern Mariana Islands	MNP	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Norway	NOR	..	5.756000042	6.586999893	6.622000217	5.877999783	6.43200016	4.868999958	4.467000008	3.578999996	3.315000057	3.648000002	3.878999949	4.004000187	4.480999947	4.611999989	4.572999954	3.457999945	2.569000006	2.730000019	3.562999964	4.044000149	3.420000076	3.562999964	3.599999905	3.713999987	4.553999901	5.106999874
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	OECD members	OED	..	6.246067398	6.828593555	7.340977811	7.364754178	7.002452045	6.89424236	6.478387137	6.437599747	6.291067721	5.836589291	5.996373891	6.642481053	6.836106095	6.689103622	6.38460292	5.820118644	5.421230552	5.879430485	8.449220966	8.523074125	7.920486785	7.86389663	7.843442381	7.251303871	6.684093864	6.236994594
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Oman	OMN	..	14.84799957	14.81099987	14.55599976	14.23099995	13.95300007	14.16100025	14.51599979	14.79100037	15.02200031	15.26200008	15.13000011	14.95100021	14.82299995	14.76799965	14.69699955	15.12100029	15.31400013	15.33899975	15.15600014	14.84500027	14.97799969	14.8920002	14.55500031	14.14299965	14.44999981	14.68799973
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Pakistan	PAK	..	4.236999989	3.825000048	3.391000032	3.46600008	3.747999907	3.888999939	3.937999964	4.109000206	4.355000019	5.573999882	6.059000015	6.237999916	6.671000004	6.238999844	6.482999802	5.228000164	4.223999977	4.03399992	4.397999763	4.374000072	4.980000019	5.028999805	5.289000034	4.642000198	4.671000004	4.53399992
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Palau	PLW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Panama	PAN	..	12.83300018	11.34000015	9.836999893	10.68999958	10.79899979	11.45499992	10.78299999	10.28600025	8.953000069	11.125	11.28600025	10.64000034	10.07900047	8.93999958	7.718999863	6.899000168	4.998000145	4.357999802	5.147999763	5.265999794	4.221000195	3.464999914	3.312999964	3.999000072	4.343999863	4.662000179
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Papua New Guinea	PNG	..	2.246000051	2.236000061	2.214999914	2.197999954	2.197999954	2.183000088	2.174000025	2.173000097	2.161000013	2.395999908	2.246000051	2.124000072	2.150000095	2.176000118	2.115999937	2.059999943	2.00999999	1.962000012	1.98300004	1.950999975	2.141000032	2.132999897	2.130000114	2.125999928	2.045000076	2.045000076
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Paraguay	PRY	..	4.919000149	6.43599987	5.576000214	4.866000175	3.086999893	7.288000107	4.728000164	4.527999878	6.065999985	6.650000095	6.635000229	8.916000366	6.552000046	6.373000145	5.002999783	5.584000111	4.245999813	4.369999886	5.532000065	4.620999813	4.263000011	3.928999901	4.525000095	4.683000088	4.854000092	4.940999985
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Peru	PER	..	4.28000021	8.487000465	7.106999874	7.122000217	6.28399992	6.414000034	6.894000053	6.662000179	7.554999828	7.296000004	7.234000206	7.123000145	8.732000351	8.295000076	7.223999977	5.822000027	5.65199995	5.471000195	4.138000011	3.721999884	3.595000029	3.062999964	3.411999941	3.545000076	3.953000069	4.447999954
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Philippines	PHL	..	8.062999725	7.874000072	8.137999535	7.734000206	7.631999969	6.914000034	7.434000015	9.175000191	9.178999901	10.79699993	10.58300018	11.01599979	11.00199986	11.52799988	7.706999779	8.234999657	7.56799984	7.505000114	7.618000031	7.592000008	7.256000042	7.162000179	7.372000217	6.887000084	6.339000225	5.922999859
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Poland	POL	..	10.71100044	12.23200035	12.74100018	13.23900032	12.26200008	11.11900043	9.347000122	8.460000038	11.64799976	14.73600006	17.04500008	19.3010006	18.91200066	18.55500031	16.6060009	12.96800041	9.012000084	6.449999809	7.782000065	9.315999985	8.998000145	9.406999588	9.673999786	8.48900032	7.300000191	5.96600008
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Portugal	PRT	..	2.576999903	3.375999928	4.492000103	5.847000122	6.440999985	6.328999996	5.789999962	3.805000067	4.198999882	3.051000118	2.894000053	3.815000057	5.175000191	5.572000027	6.656000137	6.53399992	6.592999935	6.47300005	8.828000069	9.755999565	12.34200001	15.54899979	15.99800014	13.46800041	12.11699963	10.84700012
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Puerto Rico	PRI	..	17.95000076	19.00600052	19.13899994	16.54299927	15.90299988	14.91600037	14.83899975	14.38399982	13.40299988	11.83600044	12.81299973	13.04899979	12.56200027	11.45199966	12.19499969	11.32900047	11.94499969	12.80099964	16.82299995	18.70100021	17.95700073	16.36400032	15.60700035	15.23900032	13.1789999	13.88300037
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Qatar	QAT	..	0.229000002	0.136000007	0.119999997	0.105999999	0.092	0.079000004	0.893000007	0.127000004	0.07	0.734000027	1.524000049	1.332000017	1.095999956	1.263000011	0.939999998	0.832000017	0.223000005	0.141000003	0.134000003	0.147	0.169	0.152999997	0.093999997	0.074000001	0.067000002	0.090999998
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Romania	ROU	..	7.441999912	8.654999733	8.44299984	8.49600029	7.500999928	6.199999809	5.249000072	5.826000214	6.903999805	7.53399992	7.085999966	8.61400032	7.449999809	9.050000191	7.803999901	8.237000465	7.237999916	6.703999996	7.697000027	7.586999893	7.756000042	7.375999928	7.739999771	7.381000042	7.614999771	7.146999836
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Russian Federation	RUS	..	12.38399982	5.188000202	5.929999828	8.279000282	9.666999817	9.994000435	12.14500046	13.54800034	13.18000031	10.78499985	9.335000038	8.137999535	8.463999748	8.008000374	7.316999912	7.423999786	6.360000134	6.465000153	8.918000221	7.866000175	6.936999798	5.815000057	5.797999859	5.486000061	5.834000111	5.96600008
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Rwanda	RWA	..	0.335999995	2.117000103	1.674000025	1.322000027	1.042999983	0.800000012	1.501000047	2.717000008	1.302999973	2.729000092	2.779000044	1.016000032	1.121000051	2.411000013	2.174999952	2.342999935	2.474999905	0.935000002	2.023000002	2.342999935	2.499000072	2.776000023	2.744999886	3.055000067	2.628999949	2.417999983
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Samoa	WSM	..	1.888000011	3.075999975	2.197999954	5.124000072	4.959000111	4.517000198	8.163000107	8.078000069	7.989999771	4.646999836	4.527999878	5.269999981	3.505000114	1.911000013	4.394999981	1.133000016	7.971000195	1.715000033	3.736999989	7.971000195	5.241000175	7.940999985	7.991000175	7.931000233	7.102000237	6.603000164
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	San Marino	SMR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Sao Tome and Principe	STP	..	3.039000034	7.835999966	3.694999933	12.82400036	9.888999939	4.768000126	4.532999992	14.72000027	14.69099998	12.00300026	13.09200001	14.67599964	13.62100029	13.42300034	13.71399975	13.85599995	9.845000267	13.80099964	12.85400009	11.875	11.86699963	11.29500008	11.23499966	11.23099995	11.30900002	11.34200001
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Saudi Arabia	SAU	..	6.061999798	4.895999908	5.34800005	5.236999989	4.649000168	3.948999882	4.320000172	5.208000183	3.645999908	3.826999903	3.910000086	4.275000095	3.835999966	3.969000101	4.074999809	4.690999985	4.243999958	3.605000019	3.619999886	3.502000093	3.417999983	2.713999987	2.852999926	2.789000034	2.522000074	2.72300005
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Senegal	SEN	..	8.206999779	6.122000217	6.322999954	6.642000198	6.972000122	8.012000084	7.921999931	6.732999802	6.551000118	7.860000134	7.237999916	4.360000134	6.368999958	6.663000107	6.747000217	8.079000473	6.987999916	7.498000145	7.999000072	7.211999893	8.039999962	8.083999634	8.065999985	8.062000275	7.605999947	7.360000134
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Serbia	SRB	..	12.42099953	14.87699986	17.67499924	20.82699966	12.0539999	11.87800026	12.42099953	12.33399963	12.33699989	11.35000038	11.53299999	12.43799973	13.70400047	16.68499947	17.08300018	17.91699982	15.74100018	11.91499996	14.37699986	17.30900002	20.80200005	21.63999939	20.79800034	18.21500015	16.78199959	15.46500015
"Unemployment, male (% of male labor force) (modeled ILO estimate)"	SL.UEM.TOTL.MA.ZS	Seychelles	SYC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
